filename,width,height,class,xmin,ymin,xmax,ymax
358.png,72,36,8,36,6,44,27
359.png,55,28,1,22,3,27,22
360.png,72,35,5,29,6,38,28
360.png,72,35,8,38,6,46,28
361.png,111,54,1,43,13,53,42
361.png,111,54,7,53,12,69,41
362.png,97,41,3,33,7,43,30
362.png,97,41,4,52,10,65,33
363.png,259,100,8,103,30,123,64
363.png,259,100,3,121,32,140,66
363.png,259,100,10,139,34,154,68
364.png,75,40,6,29,6,46,32
365.png,174,94,8,67,11,88,79
365.png,174,94,3,88,11,109,79
366.png,161,90,4,62,7,100,81
367.png,121,63,1,43,10,58,54
367.png,121,63,5,56,9,78,53
368.png,59,24,5,19,1,30,18
368.png,59,24,6,30,2,40,19
369.png,115,55,1,36,3,52,48
369.png,115,55,6,54,4,77,49
370.png,106,54,1,37,5,56,53
370.png,106,54,1,51,6,72,53
371.png,82,46,8,35,1,47,37
372.png,55,27,1,19,1,27,26
372.png,55,27,5,27,1,37,26
373.png,143,62,3,45,11,70,55
373.png,143,62,8,72,8,94,52
374.png,69,33,9,29,7,37,24
374.png,69,33,6,36,8,44,25
375.png,311,142,3,113,53,147,118
375.png,311,142,1,143,39,165,104
375.png,311,142,5,163,23,199,88
376.png,221,83,5,73,27,87,52
376.png,221,83,1,81,24,92,49
377.png,118,59,4,43,4,81,58
378.png,99,54,7,39,9,63,50
379.png,334,163,3,125,27,167,119
379.png,334,163,10,161,40,204,132
380.png,33,14,2,8,1,13,13
380.png,33,14,9,13,1,20,13
381.png,156,65,1,65,23,73,45
381.png,156,65,9,72,23,83,45
381.png,156,65,1,85,24,94,46
382.png,84,35,6,29,7,36,26
382.png,84,35,5,35,6,42,25
382.png,84,35,8,42,7,50,26
383.png,129,59,7,43,4,64,50
383.png,129,59,2,63,6,83,52
384.png,175,77,3,66,29,83,52
384.png,175,77,5,78,24,97,47
384.png,175,77,5,88,19,107,42
385.png,179,77,2,61,14,84,56
385.png,179,77,6,83,17,104,59
385.png,179,77,1,104,17,117,59
386.png,144,69,4,51,5,73,60
386.png,144,69,2,73,7,93,62
387.png,244,119,9,86,51,114,101
387.png,244,119,9,122,36,156,86
387.png,244,119,5,158,17,191,67
388.png,99,45,3,46,2,56,36
388.png,99,45,2,56,3,67,37
389.png,153,76,4,55,1,98,67
390.png,83,40,5,30,5,42,35
390.png,83,40,10,42,4,56,34
391.png,60,24,2,19,2,27,20
391.png,60,24,1,27,3,34,21
392.png,122,56,5,39,7,60,51
392.png,122,56,9,60,6,81,50
393.png,203,78,8,69,21,87,60
393.png,203,78,10,94,18,112,57
393.png,203,78,10,118,15,136,54
394.png,93,61,8,55,10,71,44
395.png,383,120,1,98,28,135,94
395.png,383,120,2,174,30,221,96
395.png,383,120,9,252,22,301,88
396.png,85,27,1,24,5,29,25
396.png,85,27,7,32,5,40,25
396.png,85,27,9,42,5,51,25
396.png,85,27,8,54,4,63,24
397.png,133,53,1,44,13,55,43
397.png,133,53,10,55,11,75,41
397.png,133,53,4,75,8,92,38
398.png,114,42,5,32,4,55,36
398.png,114,42,4,57,4,82,36
399.png,283,125,6,82,24,143,108
399.png,283,125,2,141,15,193,99
400.png,51,20,2,14,1,25,19
400.png,51,20,3,25,1,36,19
401.png,54,20,1,13,1,23,17
401.png,54,20,1,21,1,27,17
401.png,54,20,6,29,1,37,17
402.png,139,74,4,54,9,84,63
403.png,72,33,1,20,3,30,29
403.png,72,33,6,30,3,40,29
403.png,72,33,5,39,2,50,28
404.png,391,181,3,144,36,181,122
404.png,391,181,9,183,29,209,115
404.png,391,181,8,214,24,236,110
405.png,391,159,5,208,77,237,138
405.png,391,159,5,237,74,260,135
406.png,139,55,2,47,16,65,50
406.png,139,55,7,65,9,79,43
406.png,139,55,10,79,8,91,42
407.png,46,21,2,15,1,22,19
407.png,46,21,7,22,1,28,19
408.png,445,145,1,216,45,231,75
408.png,445,145,7,229,48,244,78
409.png,73,31,9,21,2,33,27
409.png,73,31,3,36,4,50,29
410.png,259,118,6,92,38,131,104
410.png,259,118,5,129,21,171,87
411.png,876,429,2,286,64,462,357
411.png,876,429,6,489,69,644,362
412.png,192,86,1,64,44,81,74
412.png,192,86,2,75,32,98,62
412.png,192,86,3,89,24,111,54
412.png,192,86,5,105,13,130,43
413.png,66,31,1,20,2,32,26
413.png,66,31,3,29,3,44,27
414.png,55,27,1,21,4,27,24
414.png,55,27,6,27,4,36,24
415.png,110,41,1,42,11,50,31
415.png,110,41,2,49,10,64,30
415.png,110,41,7,63,11,76,31
416.png,197,81,5,66,10,89,64
416.png,197,81,2,87,5,124,59
417.png,305,147,2,116,34,155,109
417.png,305,147,8,149,36,193,111
418.png,112,52,5,42,6,57,39
418.png,112,52,6,59,6,72,39
419.png,104,46,1,40,4,48,38
419.png,104,46,2,51,3,64,37
420.png,106,32,1,27,3,36,25
420.png,106,32,5,37,4,50,26
420.png,106,32,7,52,4,66,26
420.png,106,32,9,67,4,83,26
421.png,58,24,2,7,1,17,21
421.png,58,24,6,21,2,31,22
421.png,58,24,4,32,2,40,22
422.png,64,26,9,22,3,30,23
422.png,64,26,10,32,3,41,23
423.png,79,36,4,27,7,39,31
423.png,79,36,4,41,8,54,32
424.png,174,80,9,72,12,99,55
425.png,237,115,1,92,22,113,99
425.png,237,115,7,109,22,149,99
426.png,75,35,4,27,6,36,30
426.png,75,35,1,36,5,44,29
427.png,168,74,3,49,6,86,65
427.png,168,74,5,82,7,117,66
428.png,133,97,3,73,19,104,77
429.png,155,62,3,56,10,69,44
429.png,155,62,3,70,13,88,47
429.png,155,62,10,90,13,105,47
430.png,530,233,4,178,41,374,179
431.png,193,73,1,51,9,78,62
432.png,56,22,9,20,6,28,19
432.png,56,22,3,28,6,35,19
433.png,91,42,1,35,8,44,36
433.png,91,42,2,44,4,60,32
434.png,124,48,10,59,9,75,38
435.png,75,35,1,25,7,32,29
435.png,75,35,2,32,6,42,28
435.png,75,35,1,43,5,51,27
436.png,150,67,6,46,7,74,58
436.png,150,67,3,75,4,106,55
437.png,58,28,3,24,4,31,27
437.png,58,28,7,31,2,40,26
438.png,91,46,5,34,5,48,35
438.png,91,46,8,47,9,62,39
439.png,153,70,6,54,15,75,55
439.png,153,70,7,77,14,99,54
440.png,148,74,1,54,10,70,60
440.png,148,74,7,71,12,95,62
441.png,119,57,1,40,25,52,49
441.png,119,57,9,51,20,66,44
441.png,119,57,2,62,10,80,34
442.png,87,48,1,39,9,48,44
443.png,44,19,7,16,3,21,18
443.png,44,19,8,20,2,28,17
444.png,160,67,2,55,8,84,56
444.png,160,67,2,78,9,109,57
445.png,101,46,1,32,4,47,38
445.png,101,46,10,46,6,70,40
446.png,89,33,2,22,1,39,32
446.png,89,33,1,38,3,51,32
446.png,89,33,3,51,1,68,32
447.png,117,64,6,46,9,71,55
448.png,247,119,5,104,38,124,83
448.png,247,119,3,124,44,143,89
449.png,100,43,3,32,6,44,39
449.png,100,43,10,48,3,62,36
450.png,260,131,4,98,54,126,102
450.png,260,131,4,116,38,153,86
450.png,260,131,3,133,28,176,76
451.png,108,47,6,40,5,52,34
451.png,108,47,4,53,6,66,35
452.png,78,34,4,29,8,37,24
452.png,78,34,4,37,10,45,26
452.png,78,34,5,43,8,52,24
453.png,172,76,5,59,11,87,58
453.png,172,76,2,88,13,116,60
454.png,222,98,1,88,29,98,67
454.png,222,98,5,98,28,117,66
454.png,222,98,6,118,30,136,68
455.png,84,40,5,29,1,45,37
455.png,84,40,3,47,2,57,38
456.png,118,60,2,43,7,60,53
456.png,118,60,3,59,5,76,51
457.png,383,140,8,100,54,137,116
457.png,383,140,6,123,46,164,108
457.png,383,140,10,147,31,192,93
458.png,69,28,1,25,5,30,24
458.png,69,28,10,30,3,36,22
458.png,69,28,10,38,3,47,22
459.png,170,64,5,43,7,68,54
459.png,170,64,6,67,5,95,52
459.png,170,64,10,93,7,123,54
460.png,77,45,1,31,5,46,40
461.png,170,77,5,52,10,85,74
461.png,170,77,2,85,8,116,72
462.png,55,24,5,18,1,27,21
462.png,55,24,4,29,1,37,21
463.png,205,97,2,78,23,100,76
463.png,205,97,1,105,16,124,69
464.png,87,36,5,33,12,46,32
464.png,87,36,10,42,5,56,25
465.png,49,17,2,12,2,16,14
465.png,49,17,7,16,2,25,14
465.png,49,17,3,25,2,32,14
465.png,49,17,1,31,2,37,14
466.png,129,63,1,43,8,57,59
466.png,129,63,5,57,1,83,52
467.png,273,129,3,89,7,134,118
467.png,273,129,5,130,9,192,120
468.png,72,38,8,28,4,47,31
469.png,99,47,2,31,8,51,44
469.png,99,47,2,49,5,69,41
470.png,130,64,2,56,11,70,49
470.png,130,64,1,67,13,79,51
471.png,164,56,5,38,1,68,49
471.png,164,56,5,86,1,119,49
472.png,52,24,3,18,4,25,21
472.png,52,24,9,25,3,33,20
473.png,126,61,4,41,9,67,58
473.png,126,61,1,66,9,86,58
474.png,70,24,2,18,4,24,19
474.png,70,24,3,27,4,32,19
474.png,70,24,6,33,4,40,19
474.png,70,24,7,40,4,47,19
475.png,242,100,1,81,31,107,79
475.png,242,100,10,106,24,132,72
475.png,242,100,6,128,18,158,66
476.png,65,20,1,15,2,19,16
476.png,65,20,9,22,3,29,17
476.png,65,20,8,33,4,40,18
476.png,65,20,3,44,3,52,17
477.png,123,57,3,2,32,25,56
477.png,123,57,1,26,25,43,56
477.png,123,57,10,41,17,62,48
477.png,123,57,6,63,7,85,38
478.png,34,16,3,12,2,18,15
478.png,34,16,2,17,2,23,15
479.png,117,52,3,36,4,56,44
479.png,117,52,10,59,1,79,41
480.png,95,45,2,33,6,44,34
480.png,95,45,8,43,8,52,36
480.png,95,45,6,51,4,60,32
481.png,242,69,5,130,17,147,48
481.png,242,69,8,146,18,164,49
481.png,242,69,3,164,17,180,48
482.png,69,30,1,20,3,27,27
482.png,69,30,5,27,3,37,27
482.png,69,30,1,34,3,40,27
482.png,69,30,4,40,3,50,27
483.png,60,28,2,20,1,30,27
483.png,60,28,5,30,1,39,27
484.png,95,40,1,26,8,38,31
484.png,95,40,1,40,9,50,32
484.png,95,40,3,52,8,64,31
485.png,198,106,3,39,40,48,60
485.png,198,106,10,49,44,58,64
485.png,198,106,3,57,42,67,62
486.png,266,104,1,79,26,108,68
486.png,266,104,9,107,30,125,72
487.png,126,73,4,55,18,70,48
488.png,236,110,9,91,28,121,86
488.png,236,110,7,119,20,146,78
489.png,54,23,4,16,4,28,22
490.png,131,70,4,48,15,70,66
490.png,131,70,1,67,6,87,57
491.png,31,14,2,13,1,20,13
492.png,104,47,3,45,12,58,37
493.png,93,47,6,33,5,56,40
494.png,93,42,1,35,8,46,37
494.png,93,42,3,42,8,52,37
494.png,93,42,8,48,8,60,37
495.png,171,68,3,49,8,86,56
495.png,171,68,7,87,8,116,56
496.png,101,51,7,38,5,52,41
496.png,101,51,1,54,6,64,42
497.png,393,161,4,134,86,163,129
497.png,393,161,1,164,86,180,129
497.png,393,161,10,180,86,203,129
498.png,104,54,1,34,4,49,40
498.png,104,54,1,51,10,66,46
499.png,153,80,1,62,15,70,68
499.png,153,80,5,75,13,94,66
500.png,225,82,6,74,21,101,64
500.png,225,82,6,102,20,126,63
500.png,225,82,10,126,19,151,62
501.png,204,79,5,84,7,102,63
501.png,204,79,8,100,8,122,64
502.png,61,26,8,24,5,32,22
502.png,61,26,10,30,3,39,20
503.png,172,70,1,58,12,74,49
503.png,172,70,9,69,13,95,50
503.png,172,70,2,90,17,113,54
504.png,142,66,9,58,12,74,57
504.png,142,66,8,76,10,94,55
505.png,120,40,2,33,5,54,37
505.png,120,40,7,65,8,86,39
506.png,440,201,3,186,35,221,108
506.png,440,201,7,217,37,252,110
506.png,440,201,10,253,35,295,108
507.png,127,61,8,53,12,72,47
508.png,171,83,1,63,23,73,66
508.png,171,83,10,72,23,89,66
508.png,171,83,1,88,17,100,60
508.png,171,83,10,99,15,117,58
509.png,263,92,2,68,20,105,75
509.png,263,92,8,113,13,152,68
509.png,263,92,4,157,12,196,67
510.png,73,33,7,28,8,37,25
510.png,73,33,7,36,7,46,24
511.png,113,55,4,43,9,58,45
511.png,113,55,10,57,12,71,48
512.png,151,67,4,44,7,75,65
512.png,151,67,6,76,6,106,64
513.png,79,35,1,27,5,35,23
513.png,79,35,2,34,5,42,23
513.png,79,35,4,42,5,51,23
514.png,125,55,2,39,5,64,47
514.png,125,55,7,65,5,87,47
515.png,307,146,3,125,55,163,119
515.png,307,146,3,154,55,194,119
516.png,61,26,1,20,2,31,22
516.png,61,26,1,33,3,43,23
517.png,74,41,1,28,6,36,31
517.png,74,41,1,37,7,47,32
518.png,276,110,4,105,29,136,91
518.png,276,110,1,132,23,157,85
519.png,60,27,1,18,2,28,23
519.png,60,27,10,30,2,39,23
520.png,64,24,1,14,1,26,21
520.png,64,24,4,25,2,36,22
520.png,64,24,1,35,1,49,21
521.png,138,69,2,59,10,85,57
522.png,96,45,2,33,8,47,36
522.png,96,45,3,46,9,60,37
523.png,57,31,2,23,5,35,27
524.png,62,32,6,26,6,37,28
525.png,62,25,6,20,4,29,22
525.png,62,25,3,30,3,39,21
526.png,96,47,4,31,12,50,40
526.png,96,47,8,48,10,61,38
527.png,46,21,3,13,1,23,20
527.png,46,21,8,23,1,30,20
528.png,197,84,6,69,8,92,44
528.png,197,84,4,89,23,108,59
528.png,197,84,5,108,33,131,69
529.png,72,33,1,23,7,31,31
529.png,72,33,9,32,4,40,28
529.png,72,33,7,40,2,48,26
530.png,265,117,3,107,18,125,45
530.png,265,117,1,123,19,135,46
531.png,108,56,4,41,5,70,52
532.png,211,71,2,57,8,86,54
532.png,211,71,4,91,8,113,54
532.png,211,71,2,115,16,131,62
532.png,211,71,1,135,17,152,63
533.png,148,64,3,44,7,73,58
533.png,148,64,3,72,6,104,57
534.png,392,196,5,112,43,183,146
534.png,392,196,10,175,52,244,155
535.png,65,31,5,24,5,33,24
535.png,65,31,1,37,4,41,23
536.png,58,20,1,17,3,23,17
536.png,58,20,9,23,2,31,16
536.png,58,20,1,31,2,35,16
537.png,57,32,4,22,3,33,25
538.png,98,46,5,37,6,51,36
538.png,98,46,1,54,7,66,37
539.png,215,86,1,88,22,99,54
539.png,215,86,1,101,26,115,58
539.png,215,86,7,113,23,131,55
540.png,99,44,1,40,9,48,33
540.png,99,44,10,48,12,60,36
541.png,67,36,1,25,4,32,31
541.png,67,36,2,33,3,40,30
542.png,53,27,7,19,2,32,24
543.png,65,25,3,18,1,29,24
543.png,65,25,1,31,1,38,24
543.png,65,25,6,36,1,48,24
544.png,128,49,1,39,9,50,39
544.png,128,49,6,51,8,71,38
544.png,128,49,4,73,7,90,37
545.png,181,86,1,68,17,88,71
545.png,181,86,7,86,17,112,71
546.png,284,100,1,94,23,117,76
546.png,284,100,4,117,24,153,77
546.png,284,100,4,153,20,189,73
547.png,126,53,3,41,7,65,41
547.png,126,53,3,62,7,85,41
548.png,126,53,3,45,10,64,35
548.png,126,53,10,65,12,85,37
549.png,96,47,4,35,1,48,38
549.png,96,47,7,49,2,61,39
550.png,96,47,3,35,5,47,39
550.png,96,47,1,47,6,52,40
551.png,237,112,2,110,21,135,89
552.png,325,126,1,96,55,111,88
552.png,325,126,10,108,53,123,86
552.png,325,126,7,121,52,136,85
553.png,54,26,8,20,3,28,23
553.png,54,26,1,28,4,33,24
554.png,106,59,6,37,10,65,53
555.png,157,65,1,63,19,72,50
555.png,157,65,3,71,17,83,48
555.png,157,65,5,82,19,101,50
556.png,72,45,2,2,8,15,32
556.png,72,45,7,17,8,32,32
557.png,116,63,1,46,24,60,58
557.png,116,63,2,57,28,74,62
558.png,86,39,4,33,8,50,33
559.png,86,41,2,29,7,40,34
559.png,86,41,6,45,7,56,34
560.png,145,58,3,46,15,66,55
560.png,145,58,3,61,9,84,49
560.png,145,58,4,82,4,99,44
561.png,65,31,2,23,3,32,27
561.png,65,31,9,31,3,42,27
562.png,139,65,1,55,15,65,55
562.png,139,65,2,64,15,74,55
562.png,139,65,2,74,15,88,55
563.png,63,28,6,22,3,30,21
563.png,63,28,1,28,4,36,22
564.png,217,109,1,80,11,105,81
564.png,217,109,10,100,12,129,82
565.png,97,47,5,37,13,52,41
566.png,64,27,2,21,2,31,22
566.png,64,27,3,32,4,44,24
567.png,52,14,2,15,1,21,12
567.png,52,14,3,22,1,30,12
567.png,52,14,3,30,1,34,12
567.png,52,14,4,35,1,43,12
568.png,122,48,1,45,14,55,38
568.png,122,48,6,53,12,67,36
568.png,122,48,6,67,13,77,37
569.png,67,28,1,18,5,29,25
569.png,67,28,4,30,4,44,24
570.png,175,78,3,51,9,85,68
570.png,175,78,6,88,10,120,69
571.png,52,25,1,18,1,24,22
571.png,52,25,5,23,1,33,22
572.png,52,25,3,19,4,27,21
572.png,52,25,1,27,5,34,22
573.png,241,98,7,86,42,112,80
573.png,241,98,1,107,39,127,77
574.png,123,47,1,48,15,58,35
574.png,123,47,2,57,14,69,34
574.png,123,47,1,69,13,77,33
575.png,45,20,3,16,2,22,19
575.png,45,20,9,22,1,27,18
576.png,109,45,2,32,6,44,37
576.png,109,45,8,50,7,66,38
576.png,109,45,1,69,10,77,41
577.png,63,14,2,16,1,23,13
578.png,92,39,7,29,3,43,36
579.png,74,24,1,22,6,28,20
579.png,74,24,5,29,5,38,19
579.png,74,24,5,36,5,45,19
579.png,74,24,4,45,5,54,19
580.png,140,62,2,47,4,70,51
580.png,140,62,2,65,7,88,54
581.png,44,20,1,15,1,20,19
581.png,44,20,4,21,1,28,19
582.png,93,35,1,43,9,49,27
582.png,93,35,8,50,9,58,27
582.png,93,35,3,58,10,66,28
583.png,135,57,9,40,9,64,46
583.png,135,57,2,64,9,87,46
584.png,61,33,2,24,1,35,29
585.png,281,138,2,113,18,155,114
585.png,281,138,8,155,27,189,123
586.png,134,76,4,52,13,67,62
586.png,134,76,10,66,11,81,60
587.png,91,47,7,36,8,56,41
588.png,59,28,9,20,1,39,27
589.png,74,34,7,27,3,36,26
589.png,74,34,9,36,6,47,29
590.png,46,22,4,17,4,24,19
590.png,46,22,1,25,4,31,19
591.png,135,86,4,17,23,37,68
591.png,135,86,3,30,18,56,63
592.png,87,41,4,30,3,44,35
592.png,87,41,6,46,5,58,37
593.png,34,17,2,14,2,20,15
594.png,65,34,9,24,8,32,31
594.png,65,34,1,34,8,42,31
595.png,50,24,1,20,4,24,16
595.png,50,24,3,26,5,31,17
596.png,64,28,2,20,4,31,25
596.png,64,28,8,30,2,43,23
597.png,215,75,1,65,20,81,61
597.png,215,75,10,94,16,115,57
597.png,215,75,2,126,19,153,60
598.png,248,82,6,99,40,125,75
598.png,248,82,8,123,24,150,59
598.png,248,82,3,149,14,175,49
599.png,113,53,3,37,6,54,45
599.png,113,53,1,63,8,76,47
600.png,71,34,1,23,7,32,31
600.png,71,34,10,33,6,46,30
601.png,121,61,2,45,15,64,55
601.png,121,61,6,64,12,81,52
602.png,96,41,1,38,3,47,39
602.png,96,41,1,52,1,63,37
603.png,51,20,2,16,1,24,18
603.png,51,20,3,24,1,35,18
604.png,163,71,4,52,12,76,57
604.png,163,71,3,77,12,99,57
605.png,106,38,2,29,8,44,29
605.png,106,38,3,45,8,61,29
605.png,106,38,4,61,9,79,30
606.png,88,32,2,24,2,39,26
606.png,88,32,9,37,1,50,25
606.png,88,32,6,49,3,63,27
607.png,82,38,8,24,4,41,32
607.png,82,38,3,41,4,54,32
608.png,75,40,8,31,5,48,33
609.png,68,34,1,30,9,36,27
609.png,68,34,2,34,9,40,27
610.png,50,19,2,15,1,22,18
610.png,50,19,2,21,1,29,18
610.png,50,19,10,29,1,37,18
611.png,198,72,2,60,23,86,60
611.png,198,72,9,82,21,102,58
611.png,198,72,1,103,11,118,48
611.png,198,72,10,116,11,141,48
612.png,271,125,4,93,23,132,97
612.png,271,125,9,142,25,180,99
613.png,60,28,4,31,9,38,25
613.png,60,28,7,39,9,47,25
613.png,60,28,3,47,8,56,24
614.png,215,70,2,86,18,101,52
614.png,215,70,6,107,19,124,53
614.png,215,70,6,130,19,148,53
615.png,63,30,5,26,3,36,24
616.png,119,60,7,45,6,75,55
617.png,141,65,2,53,18,71,50
617.png,141,65,8,73,18,91,50
618.png,315,173,3,127,62,151,101
618.png,315,173,2,144,55,170,94
618.png,315,173,6,170,62,188,101
619.png,150,76,3,55,6,93,62
620.png,193,84,4,65,16,95,70
620.png,193,84,6,97,13,125,67
621.png,99,42,6,28,1,48,37
621.png,99,42,10,51,2,68,38
622.png,60,32,3,21,4,31,27
622.png,60,32,3,30,2,39,25
623.png,266,115,9,133,37,168,99
624.png,138,48,2,40,11,58,38
624.png,138,48,1,58,12,72,39
624.png,138,48,1,71,11,82,38
624.png,138,48,8,81,10,97,37
625.png,80,40,2,30,5,44,34
625.png,80,40,5,40,8,51,37
626.png,214,85,6,70,26,96,71
626.png,214,85,5,89,21,122,66
626.png,214,85,8,119,12,143,57
627.png,94,45,2,32,4,49,39
627.png,94,45,4,45,3,63,38
628.png,80,33,1,22,1,34,26
628.png,80,33,6,37,2,49,27
629.png,292,107,2,147,27,158,48
629.png,292,107,3,151,24,162,45
629.png,292,107,4,158,23,170,44
630.png,56,31,8,23,5,34,25
631.png,176,79,1,59,13,85,65
631.png,176,79,9,81,5,114,57
632.png,69,27,6,26,1,42,25
633.png,90,41,1,32,12,40,30
633.png,90,41,7,39,13,48,31
633.png,90,41,4,48,13,59,31
634.png,169,65,5,63,19,77,46
634.png,169,65,8,81,22,93,49
634.png,169,65,8,93,22,119,49
635.png,78,34,5,32,2,46,28
636.png,39,16,1,13,3,16,14
636.png,39,16,1,17,3,20,14
636.png,39,16,5,22,2,28,13
637.png,88,38,1,26,5,38,34
637.png,88,38,5,37,5,48,34
637.png,88,38,10,46,5,60,34
638.png,89,39,4,30,5,44,33
638.png,89,39,7,45,6,61,34
639.png,151,75,4,52,11,78,61
639.png,151,75,5,77,13,96,63
640.png,77,39,2,28,5,47,32
641.png,110,52,1,38,7,49,46
641.png,110,52,5,47,7,60,46
641.png,110,52,4,59,7,74,46
642.png,66,33,9,27,4,36,29
642.png,66,33,1,34,5,42,30
643.png,126,63,1,48,8,57,46
643.png,126,63,5,53,9,63,47
643.png,126,63,10,60,11,69,49
644.png,235,111,4,88,15,118,89
644.png,235,111,7,110,18,142,92
645.png,181,91,2,68,15,93,65
645.png,181,91,4,93,30,121,80
646.png,297,130,4,92,14,157,118
646.png,297,130,1,156,10,209,114
647.png,50,22,2,14,2,25,20
647.png,50,22,5,25,2,34,20
648.png,159,77,4,58,14,82,64
648.png,159,77,10,79,14,100,64
649.png,216,79,9,59,32,82,62
649.png,216,79,5,81,34,98,64
649.png,216,79,4,99,31,117,61
650.png,96,41,5,33,5,47,34
650.png,96,41,7,52,6,63,35
651.png,84,41,5,32,3,41,32
651.png,84,41,3,41,6,51,35
652.png,101,61,4,45,5,67,48
652.png,101,61,8,66,5,91,48
653.png,138,51,1,49,14,60,40
653.png,138,51,4,55,13,69,39
653.png,138,51,4,67,13,81,39
653.png,138,51,4,80,14,93,40
654.png,241,84,6,70,6,104,72
654.png,241,84,4,102,9,139,75
654.png,241,84,6,138,11,182,77
655.png,402,128,5,198,30,236,80
655.png,402,128,6,245,38,279,88
656.png,131,55,5,54,16,64,37
656.png,131,55,2,64,18,75,39
656.png,131,55,3,75,16,85,37
657.png,77,38,5,29,4,40,28
657.png,77,38,10,41,7,51,31
658.png,48,21,2,12,1,21,17
658.png,48,21,5,20,3,26,19
658.png,48,21,10,27,2,35,18
659.png,225,103,8,81,16,138,78
660.png,49,15,2,13,2,21,13
660.png,49,15,4,21,3,26,14
660.png,49,15,2,26,3,32,14
661.png,119,78,8,7,15,36,65
661.png,119,78,7,33,18,59,68
662.png,102,47,2,36,5,51,42
662.png,102,47,2,51,7,68,44
663.png,135,50,4,47,14,60,36
663.png,135,50,2,61,14,75,36
663.png,135,50,5,75,13,89,35
664.png,128,50,5,42,7,58,42
664.png,128,50,3,59,3,72,38
664.png,128,50,4,71,8,86,43
665.png,70,31,1,20,1,28,25
665.png,70,31,6,28,2,39,26
665.png,70,31,4,37,4,51,28
666.png,171,80,1,55,16,84,69
666.png,171,80,8,81,11,110,64
667.png,120,55,7,48,15,59,47
667.png,120,55,2,62,10,75,42
668.png,58,26,3,19,3,28,23
668.png,58,26,6,27,3,37,23
669.png,109,47,1,32,3,44,40
669.png,109,47,1,45,3,57,40
669.png,109,47,4,56,4,74,41
670.png,80,38,1,31,5,38,32
670.png,80,38,2,37,4,47,31
670.png,80,38,1,45,4,54,31
671.png,146,65,1,54,25,64,53
671.png,146,65,1,65,19,75,47
671.png,146,65,9,75,12,91,40
672.png,52,21,3,18,1,27,20
672.png,52,21,3,27,1,36,20
673.png,81,35,5,26,1,40,32
673.png,81,35,5,41,2,53,33
674.png,75,32,1,27,5,34,28
674.png,75,32,5,36,3,50,26
675.png,122,53,3,36,3,64,48
675.png,122,53,6,61,5,89,50
676.png,231,91,1,59,16,88,76
676.png,231,91,6,89,13,125,73
676.png,231,91,2,128,13,161,73
677.png,63,27,6,22,1,32,20
677.png,63,27,3,31,2,41,21
678.png,147,66,1,48,11,62,53
678.png,147,66,1,65,8,76,50
678.png,147,66,4,75,7,95,49
679.png,113,58,1,42,8,55,46
679.png,113,58,10,55,11,72,49
680.png,97,40,1,35,11,42,31
680.png,97,40,1,42,10,50,30
680.png,97,40,5,49,10,60,30
681.png,98,78,7,8,7,34,66
682.png,59,31,4,21,4,31,28
682.png,59,31,9,29,5,39,29
683.png,77,40,1,32,5,47,36
684.png,104,52,2,39,9,48,46
684.png,104,52,5,49,7,65,44
685.png,61,26,2,19,1,33,21
685.png,61,26,1,31,2,41,22
686.png,165,75,1,50,15,68,61
686.png,165,75,5,64,15,81,61
686.png,165,75,4,79,10,102,56
687.png,50,23,1,22,7,27,20
687.png,50,23,1,27,7,32,20
688.png,131,63,1,47,9,64,54
688.png,131,63,5,62,11,85,56
689.png,395,139,7,217,68,251,122
689.png,395,139,1,233,50,272,104
689.png,395,139,3,261,35,293,89
690.png,100,39,1,29,4,40,29
690.png,100,39,9,42,7,54,32
690.png,100,39,8,58,8,70,33
691.png,79,37,5,24,5,41,36
691.png,79,37,5,40,1,57,34
692.png,136,56,3,46,10,69,47
692.png,136,56,5,70,12,91,49
693.png,229,101,2,72,13,113,95
693.png,229,101,2,111,9,156,91
694.png,78,38,7,27,4,39,34
694.png,78,38,2,38,1,52,31
695.png,68,32,5,27,5,35,26
695.png,68,32,8,36,6,44,27
696.png,117,44,1,48,9,60,35
696.png,117,44,9,62,9,79,35
697.png,220,105,1,67,15,106,104
697.png,220,105,7,105,9,143,98
698.png,346,133,1,131,51,146,89
698.png,346,133,10,143,49,161,87
698.png,346,133,4,157,48,174,86
698.png,346,133,4,170,47,189,85
699.png,99,45,9,38,10,50,37
699.png,99,45,8,49,9,60,36
700.png,90,49,1,46,13,55,40
701.png,86,49,1,38,5,50,42
702.png,67,35,7,29,3,41,34
703.png,99,41,5,31,4,48,33
703.png,99,41,3,51,3,71,32
704.png,101,54,10,29,4,47,35
704.png,101,54,4,38,8,54,39
704.png,101,54,8,49,14,63,45
705.png,62,29,2,21,5,31,26
705.png,62,29,9,32,4,43,25
706.png,67,27,2,20,1,28,22
706.png,67,27,10,27,1,37,22
706.png,67,27,4,36,1,43,22
707.png,112,49,9,48,12,63,40
707.png,112,49,10,62,12,78,40
708.png,302,112,2,99,23,132,86
708.png,302,112,5,133,27,169,90
708.png,302,112,10,168,30,198,93
709.png,223,97,1,82,22,101,76
709.png,223,97,6,101,23,126,77
709.png,223,97,1,125,19,142,73
710.png,248,105,10,104,50,122,89
710.png,248,105,10,132,44,156,83
711.png,123,48,7,31,4,61,46
712.png,132,67,4,49,8,79,55
713.png,47,20,4,16,1,22,16
