filename,width,height,class,xmin,ymin,xmax,ymax
27095.png,108,42,2,37,8,48,33
27095.png,108,42,7,50,8,59,33
27095.png,108,42,4,61,8,74,33
27096.png,40,18,6,16,2,22,15
27096.png,40,18,1,22,1,27,14
27097.png,211,89,6,60,11,109,83
27097.png,211,89,6,105,6,147,78
27098.png,197,75,2,56,10,82,58
27098.png,197,75,2,86,11,110,59
27098.png,197,75,6,112,9,139,57
27099.png,102,57,2,40,10,49,47
27099.png,102,57,1,49,11,53,48
27099.png,102,57,4,51,9,60,46
27100.png,95,39,1,33,13,40,32
27100.png,95,39,10,41,11,51,30
27100.png,95,39,6,53,12,62,31
27101.png,45,20,1,17,1,20,16
27101.png,45,20,5,21,1,26,16
27102.png,139,47,2,38,8,61,41
27102.png,139,47,4,60,5,83,38
27102.png,139,47,2,84,3,107,36
27103.png,53,19,4,21,3,27,17
27103.png,53,19,1,28,4,34,18
27104.png,71,27,4,20,5,30,22
27104.png,71,27,7,29,5,40,22
27104.png,71,27,3,39,5,53,22
27105.png,54,21,7,15,1,26,19
27105.png,54,21,8,26,1,38,19
27106.png,326,126,1,97,27,128,102
27106.png,326,126,3,134,30,183,105
27107.png,83,39,4,26,6,41,32
27107.png,83,39,6,42,7,53,33
27108.png,89,39,8,30,6,42,28
27108.png,89,39,9,43,7,55,29
27109.png,178,84,4,64,27,90,71
27109.png,178,84,1,98,30,114,74
27110.png,166,80,1,74,34,88,55
27110.png,166,80,8,83,36,95,57
27111.png,137,83,2,62,5,97,73
27111.png,137,83,10,98,7,135,75
27112.png,103,35,2,27,3,42,29
27112.png,103,35,2,41,3,55,29
27112.png,103,35,6,52,2,68,28
27112.png,103,35,3,63,2,77,28
27113.png,93,40,1,31,7,41,34
27113.png,93,40,10,52,5,67,32
27114.png,45,17,3,16,2,23,13
27114.png,45,17,8,22,2,30,13
27115.png,67,35,6,25,5,44,31
27116.png,229,112,3,81,21,105,80
27116.png,229,112,6,117,25,141,84
27117.png,95,39,2,37,9,47,28
27117.png,95,39,6,45,9,54,28
27117.png,95,39,1,53,9,59,28
27118.png,90,49,5,36,6,54,41
27119.png,71,33,1,28,5,37,30
27119.png,71,33,1,37,4,45,29
27120.png,67,32,3,25,2,43,26
27121.png,148,68,2,56,28,69,50
27121.png,148,68,9,67,28,78,50
27121.png,148,68,6,79,26,92,48
27122.png,84,39,2,31,5,41,33
27122.png,84,39,3,42,4,54,32
27123.png,246,124,1,81,69,102,121
27123.png,246,124,3,101,46,118,98
27123.png,246,124,8,114,36,140,88
27123.png,246,124,2,131,12,162,64
27124.png,234,103,1,104,39,121,70
27124.png,234,103,5,119,38,129,69
27124.png,234,103,5,127,37,141,68
27125.png,293,126,5,97,23,142,110
27125.png,293,126,10,144,19,192,106
27126.png,80,44,6,31,5,42,39
27126.png,80,44,1,41,4,51,38
27127.png,68,29,4,20,5,33,24
27127.png,68,29,4,34,5,48,24
27128.png,54,25,2,18,3,28,22
27128.png,54,25,10,27,3,39,22
27129.png,106,62,8,41,11,64,55
27130.png,186,87,3,57,5,99,82
27130.png,186,87,3,93,6,132,83
27131.png,108,48,2,32,2,59,39
27131.png,108,48,1,60,9,75,46
27132.png,49,15,2,10,1,17,13
27132.png,49,15,10,17,1,24,13
27132.png,49,15,9,25,1,32,13
27132.png,49,15,4,32,1,39,13
27133.png,43,17,1,12,1,17,17
27133.png,43,17,7,17,1,23,17
27133.png,43,17,5,24,1,31,17
27134.png,63,26,4,21,1,27,20
27134.png,63,26,6,27,1,33,20
27134.png,63,26,5,34,1,40,20
27135.png,186,87,3,64,17,89,75
27135.png,186,87,10,90,18,115,76
27136.png,147,74,6,56,12,82,61
27137.png,85,35,2,28,2,42,30
27137.png,85,35,8,45,1,58,29
27138.png,101,47,5,30,5,49,39
27138.png,101,47,10,48,8,67,42
27139.png,117,44,8,42,14,55,34
27139.png,117,44,3,55,12,65,32
27139.png,117,44,1,66,12,74,32
27140.png,78,34,6,25,7,38,29
27140.png,78,34,5,41,9,54,31
27141.png,305,153,3,117,82,140,121
27141.png,305,153,2,140,85,154,124
27141.png,305,153,1,151,85,177,124
27142.png,168,62,2,79,13,99,47
27142.png,168,62,2,97,14,111,48
27142.png,168,62,1,113,10,129,44
27143.png,297,118,1,66,6,126,102
27143.png,297,118,4,123,5,170,101
27143.png,297,118,9,176,9,215,105
27144.png,47,24,2,16,3,22,21
27144.png,47,24,3,22,4,29,22
27145.png,137,69,1,61,5,80,59
27146.png,133,55,1,47,16,56,36
27146.png,133,55,4,56,17,68,37
27146.png,133,55,6,67,17,80,37
27147.png,77,38,2,27,8,38,31
27147.png,77,38,1,37,6,48,29
27148.png,91,33,2,24,5,38,28
27148.png,91,33,10,40,7,47,30
27148.png,91,33,4,50,5,56,28
27149.png,150,70,1,59,17,71,52
27149.png,150,70,7,69,18,86,53
27150.png,203,93,4,69,16,96,69
27150.png,203,93,2,94,15,118,68
27151.png,72,34,8,23,2,49,29
27152.png,99,54,4,37,6,60,45
27153.png,124,67,5,22,9,48,59
27153.png,124,67,10,47,6,75,56
27154.png,166,70,2,60,25,77,54
27154.png,166,70,6,73,20,92,49
27154.png,166,70,2,91,18,109,47
27155.png,99,41,5,37,8,45,34
27156.png,148,61,1,58,16,69,45
27156.png,148,61,7,73,17,94,46
27157.png,112,36,5,43,6,55,28
27157.png,112,36,10,56,6,70,28
27157.png,112,36,10,71,8,83,30
27158.png,116,60,5,36,7,78,54
27159.png,268,106,1,89,20,116,84
27159.png,268,106,1,111,20,133,84
27159.png,268,106,8,130,22,159,86
27160.png,67,34,4,28,12,38,28
27161.png,45,12,2,9,1,16,12
27161.png,45,12,7,16,1,23,12
27161.png,45,12,3,22,1,28,12
27161.png,45,12,9,28,1,36,12
27162.png,124,54,8,43,4,61,47
27162.png,124,54,5,64,5,84,48
27163.png,329,107,2,103,53,135,105
27163.png,329,107,4,140,44,180,96
27163.png,329,107,1,184,44,199,96
27164.png,53,18,5,14,1,22,15
27164.png,53,18,10,23,1,31,15
27164.png,53,18,10,31,1,38,15
27165.png,44,20,4,13,2,21,17
27165.png,44,20,5,23,2,31,17
27166.png,191,103,9,73,16,96,86
27166.png,191,103,9,101,14,120,84
27167.png,100,47,9,35,6,50,40
27167.png,100,47,9,50,9,65,43
27168.png,134,59,3,35,2,67,50
27168.png,134,59,4,63,5,96,53
27169.png,119,56,2,40,8,60,47
27169.png,119,56,5,61,6,78,45
27170.png,84,55,3,4,9,22,42
27170.png,84,55,1,24,10,38,43
27171.png,409,163,2,131,45,185,143
27171.png,409,163,2,194,26,238,124
27171.png,409,163,1,239,15,272,113
27172.png,89,40,1,27,2,39,35
27172.png,89,40,10,42,1,60,34
27173.png,91,28,2,21,2,32,22
27173.png,91,28,5,33,2,44,22
27173.png,91,28,5,45,3,55,23
27173.png,91,28,5,57,5,68,25
27174.png,123,59,2,43,7,62,53
27174.png,123,59,5,59,5,80,51
27175.png,68,26,1,21,5,28,20
27175.png,68,26,7,29,4,38,19
27175.png,68,26,6,39,4,48,19
27176.png,166,69,4,59,14,78,56
27176.png,166,69,1,78,14,88,56
27176.png,166,69,8,88,12,106,54
27177.png,98,45,1,34,6,46,41
27177.png,98,45,9,46,4,61,39
27178.png,76,36,7,27,8,38,28
27178.png,76,36,10,36,8,44,28
27179.png,86,38,5,27,4,45,33
27179.png,86,38,3,43,4,57,33
27180.png,257,89,1,146,30,158,67
27180.png,257,89,1,159,22,170,59
27180.png,257,89,4,171,24,191,61
27181.png,173,71,1,63,29,77,58
27181.png,173,71,7,72,17,95,46
27181.png,173,71,2,91,12,116,41
27182.png,94,42,6,32,4,45,32
27182.png,94,42,7,44,4,58,32
27183.png,100,43,2,29,2,49,38
27183.png,100,43,8,50,3,69,39
27184.png,73,34,5,25,2,37,28
27184.png,73,34,9,36,3,49,29
27185.png,59,27,1,21,1,27,23
27185.png,59,27,8,27,1,36,23
27186.png,98,54,8,42,11,59,43
27187.png,67,31,3,23,1,34,26
27187.png,67,31,10,35,1,47,26
27188.png,120,54,2,39,6,64,46
27188.png,120,54,1,60,5,80,45
27189.png,115,59,5,44,7,67,47
27190.png,341,143,5,97,20,165,119
27190.png,341,143,6,177,18,236,117
27191.png,280,117,2,101,48,127,94
27191.png,280,117,10,127,33,155,79
27191.png,280,117,7,159,21,185,67
27192.png,97,48,1,33,8,45,37
27192.png,97,48,2,45,7,52,36
27192.png,97,48,7,52,9,60,38
27193.png,122,60,1,47,12,58,51
27193.png,122,60,2,57,9,78,48
27194.png,91,37,4,29,11,39,31
27194.png,91,37,2,39,11,47,31
27194.png,91,37,7,45,7,54,27
27194.png,91,37,4,52,8,64,28
27195.png,157,72,7,59,25,72,48
27195.png,157,72,5,71,25,83,48
27195.png,157,72,10,82,28,96,51
27196.png,102,49,4,35,3,51,40
27196.png,102,49,4,51,7,67,44
27197.png,70,36,2,29,11,41,27
27198.png,104,42,9,28,1,51,38
27198.png,104,42,9,49,1,77,38
27199.png,170,82,4,30,17,62,65
27199.png,170,82,10,62,37,79,85
27199.png,170,82,2,79,23,109,71
27200.png,120,44,3,50,10,62,33
27200.png,120,44,6,62,9,72,32
27201.png,64,32,3,23,5,31,24
27201.png,64,32,4,31,5,38,24
27202.png,112,54,5,34,7,60,48
27202.png,112,54,1,57,7,76,48
27203.png,113,44,7,46,7,58,34
27203.png,113,44,2,57,10,71,37
27204.png,290,112,1,77,3,115,100
27204.png,290,112,10,114,1,161,98
27204.png,290,112,10,160,1,210,98
27205.png,71,35,4,29,3,43,28
27206.png,117,68,1,45,12,67,59
27206.png,117,68,10,65,9,88,56
27206.png,117,68,1,88,7,108,54
27207.png,55,27,2,20,1,29,24
27207.png,55,27,8,26,1,36,24
27208.png,157,68,5,46,6,77,62
27208.png,157,68,8,76,4,108,60
27209.png,136,96,2,96,43,108,73
27209.png,136,96,5,109,48,116,78
27209.png,136,96,10,117,45,127,75
27210.png,233,96,2,72,24,99,77
27210.png,233,96,9,100,24,131,77
27210.png,233,96,4,132,17,162,70
27211.png,225,92,9,92,23,113,63
27211.png,225,92,2,118,17,136,57
27212.png,178,80,1,60,10,85,66
27213.png,150,55,8,47,8,73,46
27213.png,150,55,7,80,9,104,47
27214.png,319,137,2,105,31,141,113
27214.png,319,137,4,138,29,187,111
27214.png,319,137,7,177,23,225,105
27215.png,117,56,9,44,4,73,42
27216.png,143,63,1,47,7,62,58
27216.png,143,63,4,59,5,75,56
27216.png,143,63,9,74,3,99,54
27217.png,380,171,9,127,21,187,139
27217.png,380,171,8,199,23,250,141
27218.png,180,79,4,67,34,87,67
27218.png,180,79,6,80,23,102,56
27218.png,180,79,6,100,12,124,45
27219.png,89,47,5,37,8,52,35
27220.png,107,59,1,42,7,53,51
27220.png,107,59,5,49,7,68,51
27221.png,130,54,7,41,8,65,48
27221.png,130,54,2,64,7,92,47
27222.png,67,29,3,26,7,35,21
27222.png,67,29,4,35,7,44,21
27223.png,170,62,1,49,10,65,58
27223.png,170,62,3,65,3,81,51
27223.png,170,62,2,84,7,103,55
27223.png,170,62,1,104,8,118,56
27224.png,111,47,7,39,12,50,32
27224.png,111,47,1,56,14,63,34
27225.png,397,187,1,132,27,186,158
27225.png,397,187,3,184,25,265,156
27226.png,84,35,1,25,4,34,29
27226.png,84,35,6,34,3,48,28
27226.png,84,35,1,48,6,57,31
27227.png,128,94,6,24,77,53,94
27228.png,128,63,8,43,5,70,55
27228.png,128,63,1,63,9,83,59
27229.png,80,37,1,24,7,34,32
27229.png,80,37,10,37,6,54,31
27230.png,81,42,1,33,4,44,34
27230.png,81,42,1,44,5,58,35
27231.png,103,48,1,36,6,49,40
27231.png,103,48,2,47,5,61,39
27231.png,103,48,1,59,4,70,38
27232.png,80,35,4,27,3,39,30
27232.png,80,35,3,40,4,53,31
27233.png,143,78,3,55,14,88,60
27233.png,143,78,4,82,37,109,83
27234.png,66,31,7,28,1,40,22
27235.png,67,32,2,24,5,33,22
27235.png,67,32,4,33,7,40,24
27236.png,69,34,2,25,9,31,26
27237.png,148,54,6,55,9,71,35
27237.png,148,54,4,90,12,109,38
27238.png,324,159,2,111,77,145,144
27238.png,324,159,4,143,66,175,133
27238.png,324,159,8,179,68,218,135
27239.png,76,49,1,10,11,19,41
27239.png,76,49,9,22,11,36,41
27240.png,82,30,9,37,2,44,24
27241.png,57,25,1,20,3,26,20
27242.png,85,39,2,31,6,41,29
27242.png,85,39,7,41,5,48,28
27242.png,85,39,10,49,6,57,29
27243.png,81,35,3,26,3,41,29
27243.png,81,35,9,44,4,56,30
27244.png,120,62,3,50,7,76,54
27245.png,257,104,3,83,12,118,69
27245.png,257,104,1,117,24,139,81
27245.png,257,104,1,147,27,173,84
27246.png,119,55,9,43,10,55,43
27246.png,119,55,4,58,9,72,42
27247.png,139,58,7,53,19,65,42
27247.png,139,58,2,68,18,77,41
27247.png,139,58,10,76,15,88,38
27248.png,81,38,1,27,3,34,31
27248.png,81,38,4,34,3,43,31
27248.png,81,38,10,42,5,54,33
27249.png,77,45,9,36,4,44,37
27250.png,111,54,7,40,5,56,45
27250.png,111,54,4,56,7,71,47
27251.png,122,56,1,46,14,56,46
27251.png,122,56,4,56,12,73,44
27252.png,141,76,3,66,13,81,47
27252.png,141,76,6,87,17,103,51
27252.png,141,76,10,105,18,122,52
27253.png,93,42,2,32,3,50,36
27253.png,93,42,1,52,5,63,38
27254.png,225,76,1,120,17,140,56
27254.png,225,76,7,136,14,157,53
27254.png,225,76,1,155,15,171,54
27255.png,67,33,3,21,7,36,30
27255.png,67,33,1,35,5,46,28
27256.png,55,28,4,22,3,32,23
27257.png,70,39,1,28,4,41,33
27258.png,94,48,1,38,14,45,42
27258.png,94,48,4,43,11,56,39
27259.png,168,72,1,62,12,72,49
27259.png,168,72,10,77,14,90,51
27259.png,168,72,7,93,19,114,56
27260.png,144,61,4,56,10,75,46
27260.png,144,61,5,75,15,92,51
27261.png,166,63,7,68,19,79,45
27261.png,166,63,7,77,20,87,46
27261.png,166,63,8,82,14,101,40
27262.png,57,28,1,18,5,26,24
27262.png,57,28,4,26,5,39,24
27263.png,207,80,2,55,9,89,65
27263.png,207,80,2,90,12,121,68
27263.png,207,80,8,121,14,152,70
27264.png,252,116,1,88,21,117,98
27264.png,252,116,4,122,26,173,103
27265.png,119,61,5,41,6,61,52
27265.png,119,61,10,60,9,78,55
27266.png,50,24,2,19,2,25,21
27266.png,50,24,10,25,1,32,20
27267.png,80,41,1,29,6,37,38
27267.png,80,41,2,38,4,49,36
27268.png,147,66,1,43,7,69,61
27268.png,147,66,8,70,7,100,61
27269.png,115,55,6,35,3,55,48
27269.png,115,55,3,58,3,76,48
27270.png,57,27,8,17,5,27,24
27270.png,57,27,10,28,3,39,22
27271.png,52,24,3,19,3,26,19
27271.png,52,24,2,26,5,35,21
27272.png,95,46,3,32,2,47,39
27272.png,95,46,7,48,1,62,38
27273.png,53,21,6,16,1,26,20
27273.png,53,21,6,26,1,37,20
27274.png,296,140,2,105,14,147,114
27274.png,296,140,7,148,19,205,119
27275.png,42,20,8,16,1,27,17
27276.png,66,26,2,22,1,31,22
27276.png,66,26,6,31,1,39,22
27277.png,120,61,7,37,2,59,48
27277.png,120,61,5,59,9,80,55
27278.png,118,55,1,37,5,56,49
27278.png,118,55,5,58,4,82,48
27279.png,135,59,2,44,13,67,48
27279.png,135,59,9,68,13,90,48
27280.png,253,119,1,92,24,122,93
27280.png,253,119,1,124,23,157,92
27281.png,91,41,9,25,2,47,37
27281.png,91,41,7,47,3,65,38
27282.png,191,77,1,54,13,80,66
27282.png,191,77,6,79,11,106,64
27282.png,191,77,10,104,13,137,66
27283.png,55,21,1,20,6,26,20
27283.png,55,21,2,26,4,33,18
27284.png,82,31,2,23,3,35,28
27284.png,82,31,1,35,3,44,28
27284.png,82,31,10,45,3,58,28
27285.png,92,45,1,34,8,44,35
27285.png,92,45,3,46,8,59,35
27286.png,85,35,4,26,4,40,32
27286.png,85,35,9,42,2,59,30
27287.png,77,27,1,21,5,26,22
27287.png,77,27,9,27,4,36,21
27287.png,77,27,3,37,5,46,22
27287.png,77,27,10,48,5,59,22
27288.png,79,33,1,27,5,34,27
27288.png,79,33,3,32,5,43,27
27288.png,79,33,3,41,3,52,25
27289.png,112,38,2,27,4,41,35
27289.png,112,38,7,41,3,55,34
27289.png,112,38,10,56,5,71,36
27289.png,112,38,6,71,5,87,36
27290.png,111,56,4,39,5,57,48
27290.png,111,56,2,55,5,70,48
27291.png,68,28,4,24,3,32,24
27291.png,68,28,10,33,3,44,24
27292.png,135,55,1,41,4,59,48
27292.png,135,55,1,66,2,84,46
27293.png,395,203,1,162,41,180,93
27293.png,395,203,2,180,41,207,93
27293.png,395,203,5,209,36,236,88
27294.png,155,68,9,54,12,77,54
27294.png,155,68,10,80,10,98,52
27295.png,71,33,1,25,8,34,26
27295.png,71,33,10,33,5,42,23
27296.png,230,106,1,96,41,107,67
27296.png,230,106,9,106,40,119,66
27296.png,230,106,3,113,38,131,64
27297.png,92,42,1,30,6,41,31
27297.png,92,42,10,40,7,50,32
27297.png,92,42,1,51,8,59,33
27298.png,259,113,6,130,31,137,49
27298.png,259,113,10,138,31,145,49
27298.png,259,113,1,146,29,152,47
27299.png,418,197,2,220,97,242,132
27299.png,418,197,3,235,95,253,130
27299.png,418,197,9,247,93,265,128
27300.png,223,95,3,69,7,113,84
27300.png,223,95,3,110,11,156,88
27301.png,250,108,6,75,3,115,96
27301.png,250,108,2,138,8,168,101
27302.png,122,61,3,46,17,58,54
27302.png,122,61,2,57,11,67,48
27302.png,122,61,7,67,12,78,49
27303.png,42,24,1,16,1,24,20
27304.png,93,41,9,34,7,50,32
27304.png,93,41,1,52,9,60,34
27305.png,177,86,1,97,24,106,65
27306.png,217,93,5,89,33,117,87
27306.png,217,93,3,112,31,137,85
27306.png,217,93,4,131,21,157,75
27307.png,84,42,3,31,13,40,38
27307.png,84,42,8,41,11,50,36
27308.png,53,20,2,16,1,24,17
27308.png,53,20,2,24,1,30,17
27308.png,53,20,10,32,1,38,17
27309.png,71,31,4,23,4,35,26
27309.png,71,31,5,35,4,48,26
27310.png,100,49,1,39,9,50,41
27310.png,100,49,1,52,10,62,42
27311.png,33,14,1,11,1,14,14
27311.png,33,14,10,15,1,21,14
27312.png,176,84,3,60,9,90,72
27312.png,176,84,1,97,11,121,74
27313.png,78,38,3,28,5,38,30
27313.png,78,38,3,40,5,49,30
27314.png,86,40,1,27,1,42,37
27314.png,86,40,7,39,2,55,38
27315.png,134,41,2,38,2,55,32
27315.png,134,41,3,55,5,77,35
27316.png,161,54,1,41,11,61,45
27316.png,161,54,8,60,9,78,43
27316.png,161,54,6,79,8,98,42
27316.png,161,54,10,97,12,119,46
27317.png,143,58,7,34,4,69,53
27317.png,143,58,10,79,7,106,56
27318.png,319,148,6,167,24,179,49
27318.png,319,148,2,175,28,188,53
27318.png,319,148,9,187,34,202,59
27319.png,124,55,4,54,11,60,39
27319.png,124,55,3,61,11,65,39
27319.png,124,55,4,68,13,73,41
27320.png,189,61,1,46,10,73,48
27320.png,189,61,6,74,11,95,49
27321.png,147,64,1,47,24,63,59
27322.png,75,34,6,27,1,37,29
27322.png,75,34,4,39,3,49,31
27323.png,238,63,5,139,16,159,51
27323.png,238,63,7,161,17,179,52
27324.png,111,56,9,45,13,55,47
27324.png,111,56,3,56,7,66,41
27325.png,156,79,2,59,13,77,66
27325.png,156,79,8,79,15,97,68
27326.png,159,89,1,61,13,81,74
27326.png,159,89,1,84,20,101,81
27327.png,90,46,4,36,1,54,36
27328.png,89,41,9,34,3,47,32
27328.png,89,41,5,47,3,58,32
27329.png,111,54,3,49,13,68,39
27330.png,106,50,1,37,8,46,36
27330.png,106,50,5,46,10,53,38
27330.png,106,50,10,54,9,63,37
27331.png,94,47,2,36,4,51,42
27331.png,94,47,1,49,4,63,42
27332.png,120,56,7,36,7,56,49
27332.png,120,56,2,61,5,80,47
27333.png,95,40,2,30,6,49,35
27333.png,95,40,2,47,3,66,32
27334.png,125,56,2,42,5,51,48
27334.png,125,56,3,61,5,72,48
27335.png,68,34,4,29,7,35,25
27335.png,68,34,2,34,7,41,25
27336.png,154,62,6,86,9,110,49
27337.png,95,39,8,31,10,46,33
27337.png,95,39,4,43,8,60,31
27338.png,123,59,2,45,11,64,48
27338.png,123,59,4,59,9,81,46
27339.png,53,23,2,15,2,21,18
27339.png,53,23,10,24,4,30,20
27339.png,53,23,8,32,4,38,20
27340.png,69,35,1,24,9,30,25
27340.png,69,35,10,36,10,42,26
27341.png,117,43,4,37,7,53,34
27341.png,117,43,2,51,10,70,37
27341.png,117,43,10,64,10,82,37
27342.png,126,63,1,50,11,58,56
27342.png,126,63,2,62,9,73,54
27343.png,93,44,4,30,8,48,33
27343.png,93,44,4,45,10,61,35
27344.png,61,33,3,24,4,37,27
27345.png,181,79,1,76,33,87,63
27345.png,181,79,5,83,29,98,59
27345.png,181,79,10,96,27,111,57
27346.png,56,25,2,18,1,25,21
27346.png,56,25,7,26,2,31,22
27346.png,56,25,4,32,2,37,22
27347.png,47,18,4,17,2,24,16
27347.png,47,18,9,24,1,32,15
27348.png,245,99,1,106,28,111,56
27348.png,245,99,7,117,28,131,56
27348.png,245,99,9,138,27,151,55
27349.png,31,14,4,12,1,19,12
27350.png,193,102,5,73,8,122,90
27351.png,67,24,3,17,4,25,17
27351.png,67,24,4,27,5,32,18
27351.png,67,24,2,34,6,40,19
27351.png,67,24,5,41,1,47,14
27352.png,93,45,8,44,1,66,42
27353.png,349,125,1,110,66,119,96
27353.png,349,125,2,118,67,131,97
27353.png,349,125,4,127,63,142,93
27354.png,62,31,2,20,2,29,20
27354.png,62,31,6,31,5,40,23
27355.png,77,35,1,26,5,32,27
27355.png,77,35,7,32,3,40,25
27355.png,77,35,7,39,5,49,27
27356.png,105,45,5,33,3,52,40
27356.png,105,45,5,53,2,73,39
27357.png,129,57,4,42,6,69,47
27357.png,129,57,8,66,6,91,47
27358.png,75,27,4,18,2,32,23
27358.png,75,27,6,38,2,52,23
27359.png,131,49,2,40,1,61,43
27359.png,131,49,3,59,5,80,47
27359.png,131,49,4,77,4,97,46
27360.png,64,27,3,24,6,32,21
27360.png,64,27,7,31,6,39,21
27361.png,101,55,10,50,14,58,45
27362.png,103,46,5,37,9,50,38
27362.png,103,46,2,49,8,63,37
27363.png,141,64,3,60,19,74,47
27363.png,141,64,1,74,19,85,47
27364.png,63,28,4,23,1,34,23
27364.png,63,28,7,34,1,43,23
27365.png,113,55,2,43,12,60,49
27365.png,113,55,9,55,10,69,47
27366.png,170,72,1,69,21,84,51
27366.png,170,72,3,84,22,100,52
27367.png,196,91,4,102,13,128,73
27368.png,159,74,2,58,16,79,57
27368.png,159,74,4,75,13,102,54
27369.png,89,34,7,27,5,41,29
27369.png,89,34,6,41,4,57,28
27370.png,228,71,2,69,29,84,52
27370.png,228,71,3,83,31,95,54
27371.png,112,56,1,46,23,50,38
27371.png,112,56,6,51,21,58,36
27371.png,112,56,5,59,19,67,34
27372.png,123,66,1,44,7,59,54
27372.png,123,66,3,57,10,77,57
27373.png,123,47,7,31,1,50,39
27373.png,123,47,3,51,1,71,39
27373.png,123,47,7,74,1,91,39
27374.png,223,107,1,80,33,96,82
27374.png,223,107,3,97,32,114,81
27374.png,223,107,7,115,32,136,81
27375.png,115,49,1,44,13,49,39
27375.png,115,49,4,50,12,59,38
27375.png,115,49,3,62,12,72,38
27376.png,171,84,1,67,17,81,64
27376.png,171,84,6,83,15,106,62
27377.png,122,55,4,43,5,58,47
27377.png,122,55,6,60,5,80,47
27378.png,213,93,3,77,16,109,80
27378.png,213,93,10,105,14,140,78
27379.png,72,33,6,25,7,37,27
27379.png,72,33,7,38,7,48,27
27380.png,168,75,1,45,4,73,64
27380.png,168,75,4,82,1,118,61
27381.png,288,100,3,89,15,126,77
27381.png,288,100,8,134,17,166,79
27381.png,288,100,10,170,16,202,78
27382.png,94,37,1,33,11,43,32
27382.png,94,37,3,39,8,53,29
27382.png,94,37,4,50,7,61,28
27383.png,240,112,4,80,19,127,98
27383.png,240,112,1,121,21,161,100
27384.png,372,173,4,171,109,193,142
27384.png,372,173,10,195,106,214,139
27385.png,57,21,6,15,2,23,20
27385.png,57,21,4,24,1,35,19
27385.png,57,21,10,35,1,43,19
27386.png,243,103,5,89,38,118,73
27386.png,243,103,10,111,29,138,64
27386.png,243,103,8,128,16,160,51
27387.png,192,87,2,65,10,98,73
27387.png,192,87,1,104,7,127,70
27388.png,94,42,3,32,6,48,37
27388.png,94,42,1,52,7,61,38
27389.png,89,40,2,28,6,45,33
27389.png,89,40,10,44,4,59,31
27390.png,343,85,4,68,28,93,63
27390.png,343,85,1,90,31,105,66
27390.png,343,85,10,101,30,121,65
27391.png,149,65,5,60,25,77,53
27391.png,149,65,1,73,14,90,42
27392.png,211,109,7,91,34,119,89
27393.png,51,24,4,17,2,24,18
27393.png,51,24,9,25,2,32,18
27394.png,106,60,3,43,4,70,51
27395.png,71,33,3,25,6,35,24
27395.png,71,33,3,33,8,42,26
27396.png,119,53,1,43,18,50,43
27396.png,119,53,1,51,16,58,41
27396.png,119,53,5,60,17,73,42
27397.png,78,38,4,30,8,44,33
27398.png,148,49,4,46,5,64,44
27398.png,148,49,9,65,5,84,44
27398.png,148,49,10,86,9,102,48
27399.png,65,28,4,23,1,46,25
27400.png,346,194,1,139,115,161,157
27400.png,346,194,2,156,115,184,157
27400.png,346,194,6,182,111,206,153
27401.png,79,33,4,23,6,34,27
27401.png,79,33,1,36,6,44,27
27401.png,79,33,8,43,4,56,25
27402.png,100,38,1,38,8,46,28
27402.png,100,38,2,43,7,51,27
27402.png,100,38,9,48,5,58,25
27403.png,105,40,7,35,8,51,39
27403.png,105,40,9,49,4,70,35
27404.png,90,46,4,33,6,42,31
27404.png,90,46,7,44,11,55,36
27405.png,114,61,2,48,6,68,51
27406.png,65,31,1,23,6,28,26
27406.png,65,31,5,27,3,36,23
27406.png,65,31,2,36,4,43,24
27407.png,180,68,1,53,14,76,55
27407.png,180,68,4,73,16,103,57
27407.png,180,68,8,100,9,125,50
27408.png,45,21,4,16,1,22,18
27408.png,45,21,5,21,1,29,18
27409.png,132,63,1,46,12,62,55
27409.png,132,63,7,64,8,85,51
27410.png,197,78,7,73,24,88,54
27410.png,197,78,10,88,26,106,56
27410.png,197,78,2,103,25,127,55
27411.png,70,27,1,19,1,27,22
27411.png,70,27,4,27,2,40,23
27411.png,70,27,3,42,1,53,22
27412.png,104,56,6,43,1,66,43
27413.png,82,47,6,16,6,31,37
27413.png,82,47,2,32,7,49,38
27414.png,97,61,2,47,10,67,47
27415.png,49,14,2,14,2,21,13
27415.png,49,14,1,21,2,25,13
27415.png,49,14,7,26,2,32,13
27415.png,49,14,3,31,2,37,13
27416.png,80,34,1,28,8,34,29
27416.png,80,34,5,34,7,39,28
27416.png,80,34,8,39,7,43,28
27416.png,80,34,3,44,7,52,28
27417.png,120,49,2,43,7,59,37
27417.png,120,49,8,61,6,78,36
27418.png,223,116,2,91,21,111,89
27418.png,223,116,9,114,20,131,88
27419.png,145,67,3,53,12,68,54
27419.png,145,67,5,69,4,91,46
27420.png,204,96,2,76,19,111,71
27420.png,204,96,1,111,20,129,72
27421.png,41,19,8,13,1,26,17
27422.png,66,26,4,20,3,33,22
27422.png,66,26,5,30,3,44,22
27423.png,67,32,3,27,5,35,25
27423.png,67,32,1,35,3,41,23
27424.png,53,18,4,19,2,26,15
27424.png,53,18,4,26,2,35,15
27425.png,141,75,1,61,22,71,50
27425.png,141,75,4,71,24,83,52
27426.png,64,32,3,25,3,33,27
